jobid, gpu type, walltime (s)
2e92c5d08abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
2ec76f1a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1152
2eff71d08abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
2f39739e8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
2f7020928abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
2fab550e8abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
2fe6ae9c8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
3028a7168abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
306ae4dc8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
30a052c08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
30db32aa8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
3110ecba8abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
314275f08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
3174a2d28abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
31ab7fe68abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
31eb314a8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
322a27748abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
326451d88abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
32a68f9e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
32e275728abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
3314e2dc8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
334c78288abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
338e92128abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
33c6a1c08abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
340180428abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
3438d47a8abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1152
3479ecda8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
34b931c48abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
34fa4da88abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
353733448abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
3572d4128abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
35b07f7e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1152
35e297488abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
361bfede8abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
3653cb7a8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
3694bd068abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
36db39988abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
3724403e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
375bf2368abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
3795b5488abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
37c6d6c88abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
37fc8e808abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
383d87648abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
387dd6708abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
38b24fa48abc11ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
38ec3a168abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
39234b288abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
395e6c588abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
39961b768abc11ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
39cf3adc8abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
39ffa64a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
3a3849aa8abc11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
3a70f03e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
3aacf9f88abc11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
3afb40368abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
3b2fe7e68abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
3b6a71368abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
3ba91ae48abc11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
3bdffadc8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
3c1f28568abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
3c5831be8abc11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
3c8bf77e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
3cc438288abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
3cfd45468abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
3d3598068abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
3d6747a28abc11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
3da26e2c8abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
3de8b8648abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
3e2816448abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
3e5871a48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
3e90888c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
3ec16dd08abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
3ef4d1fc8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
3f26c4a08abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1332
3fa07d868abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
3fe3963e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
4014b7508abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
404b36f48abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
4082c1468abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
40b334668abc11ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
40ecf3b88abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
411d0ddc8abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
415745e28abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
41952eac8abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
41d207f08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1728
4216773c8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
424e22ae8abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
428ce0b68abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
42c697ac8abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
42fa9fa28abc11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
43325ece8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
437178c08abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
43ba890c8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
43f9682a8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
454e91788abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
475125e48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
478bdcac8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
47c0ba268abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
47f4b3588abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
4831d15c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
487297328abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
48a1451e8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
48d794168abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
490d65328abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
494a40c48abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 1152
498342a28abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
49caa49e8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
4a194a228abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
4a85594c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
4ac712a68abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1152
4b00ba388abc11eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
4b446b848abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
4b773ac88abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1224
4ba9b3cc8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
4beba8c28abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
4c36dbc68abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
4c7dc6128abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
4cebfec08abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
4d1dacae8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
4d541d348abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
4d8efd008abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
4dc303988abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
4dfbe6ea8abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
4e2ad57c8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
4e68b9468abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
4e9fd0fc8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
4ed381228abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
4f1127ac8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
4f44a0648abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
4f833f408abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
4fb9f2388abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
4ff8d4588abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
503c02468abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
506c98668abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
50ae7a9c8abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
50e8d82c8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
511d1b0a8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
5156a4888abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
518734728abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
51bde4408abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1080
51fae71e8abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
522da6688abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
529f8bb68abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1332
52d87d9a8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
5321aad88abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
5357c5008abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
539079868abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1224
53d0ef8e8abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
540f47ac8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
5447061a8abc11ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
547de9648abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
54b858b08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
54f0a2608abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
552514d28abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
555527d08abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
559fd5f08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
55d90be08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
560da7928abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
565a93548abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
5697c4368abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
56d3218e8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
5708af528abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
57452d248abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
577ca0a68abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
57b3ecbe8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
57f242348abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
582be8368abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
585cc0468abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
589afd0c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
58cf9b8e8abc11ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
590e1b7a8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
59413d208abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
5977e0008abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
59aded3a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
59e7c4568abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1116
5a20972c8abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
5a55b2a48abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
5a833c428abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
5aba50b08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
5aed62ca8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
5b1f637e8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
5b53f2608abc11ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
5b8ed56a8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
5bc3f0068abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
5bf8bc828abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
5c3163848abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
5c692bd48abc11ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
5c96a42e8abc11eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
5ccfad1e8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
5d09f6f48abc11ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
5d465f2c8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
5d79f0768abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
5db05bac8abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
5de1da6a8abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
5e174c4a8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
5e4a726e8abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
5e8092ae8abc11ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
5eb778d28abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
5ef411e88abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
5f2282ee8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
5f5a42d88abc11eca422141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
5f98c6848abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
5fcfcc388abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
6004d6a88abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
603e27508abc11ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
6072ecb08abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
60abb0548abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
60d9615c8abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
611179348abc11ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
614664be8abc11eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
618d0aa48abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
61ca02ba8abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
61fd8cf28abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1188
62390c968abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
626bdc988abc11ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
62a487328abc11ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
62e4b8708abc11eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
63200bd28abc11ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
636178748abc11eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
63d638da8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
64147e2e8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
644d1b088b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
648f68328b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 900
64dbaf768b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
651d278a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
655966fa8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 972
65915b1e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
65c7bf7e8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
660001548b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 972
663c80988b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
666f35068b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
66a149ce8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
66d4149e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
671576508b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
67555a688b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
678cbd5a8b2011ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
67cd28228b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
6806e6a28b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1728
6846a2a68b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
68816cf68b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 900
68b9b3cc8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
696c92a88b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
69ae2f608b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
69ed71988b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
6a26d49c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
6a5eb77c8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
6a97a1c28b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
6acf96a48b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
6b3a02d28b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
6b6ed8ea8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
6b9e052a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
6bdbf8448b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
6c1233dc8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1260
6c4e47aa8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
6c88da8c8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
6cc2daca8b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1656
6d0a41d08b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
6d431a5a8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
6d7c23728b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
6dbe30828b2011ec83fa141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
6dfadf468b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
6e7621108b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
6eaac9ce8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
6ee7810c8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1224
6f231dc08b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
6f5730748b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
6f91f1788b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
6fd3cd148b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 792
701d60788b2011ec9af0141877284d92, A100-SXM4-40GB MIG 3g.20gb, 936
70585c148b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
709e601a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
70e57eb48b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
7122d62e8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
715c2bfe8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 7g.40gb, 936
7199c68a8b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1044
71d351488b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
720dc9688b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
729846888b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
72d13cc28b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
73188b9a8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
735032f28b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1476
7387f5fc8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1440
73f6043e8b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
74368d568b2011ec934d141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1332
7471b5708b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1224
74a6f0648b2011eca4d7141877284d92, A100-SXM4-40GB MIG 2g.10gb, 936
74d9b67a8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1152
75123e148b2011ecb423141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1188
7585965c8b2011ecb423141877284d92, A100-SXM4-40GB MIG 7g.40gb, 756
75c9d0ce8b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1332
75fcc86c8b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1548
76357b088b2011eca4d7141877284d92, A100-SXM4-40GB MIG 7g.40gb, 864
766a4bee8b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
76a4d9f88b2011ecb423141877284d92, A100-SXM4-40GB MIG 3g.20gb, 972
76e013748b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1008
771b27f28b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
775571008b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 828
779590468b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1404
77cae3a48b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1620
78067da68b2011ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
783ba77e8b2011eca422141877284d92, A100-SXM4-40GB MIG 3g.20gb, 864
78893b4c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 3g.20gb, 900
78c196c28b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1584
7967d2d08b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1008
79ad605c8b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
7b6eb68e8b2011ec934d141877284d92, A100-SXM4-40GB MIG 7g.40gb, 828
7ba7d2c08b2011eca422141877284d92, A100-SXM4-40GB MIG 2g.10gb, 1080
7c5a24488b2011ecb423141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
7c999af68b2011ec934d141877284d92, A100-SXM4-40GB MIG 3g.20gb, 1044
7ce3a1508b2011eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1512
7d201d108b2011eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1296
7d5ef8648b2011ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, 1368
