Active Internet connections (servers and established)
Proto Recv-Q Send-Q Local Address           Foreign Address         State       PID/Program name    
tcp        0      0 172.31.16.161:9618      172.31.78.9:43112       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.202:37816     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.253:37560     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.35:35869      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.91:33057      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.240:40115      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.230:43389     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.22:36436      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.85:44893       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.154:41104     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.21:44523       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.19:44648       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.30:41972       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.219:37618     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.139:41741     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.15:40121      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.108:38477     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.185:39734     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.114:38282      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.154:39684     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.199:45959      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.172:46866      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.237:37369     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.122:36699      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.157:35234     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.42:38474      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.190:44454      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.208:35496     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.185:45816     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.164:38303     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.183:43320      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.47:36889      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.250:38066      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.56:41796      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.210:41180     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.162:33506     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.204:43561     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.114:38317     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.99:45384      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.239:45568      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.213:44120     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.172:42335      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.172:42772      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.189:33405      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.83:35883      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.165:41589      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.44:43985      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.225:34308     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.45:42853       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.160:45226     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.122:38095     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.156:33245     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.47:39427      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.30:39462       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.241:46300     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.184:42539     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.133:38100      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.203:41898     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.214:43605     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.75:44119      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.143:40298     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.174:42349      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.244:45962     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.110:37346     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.109:39032     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.108:36389     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.103:37637     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.229:45542      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.214:34231      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.72:39167       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.11:44829      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.110:37634     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.78:42586      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.153:39532     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.33:42003       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.81:42684      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.30:38975       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.100:32976     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.100:44571      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.62:36876       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.141:39804     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.44:42191      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.175:41578     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.130:35524      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.85:39048       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.109:36883     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.5:38773       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.105:40120      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.104:36728     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.84:41923       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.225:33977     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.111:37314     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.38:35022      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.11:39288       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.225:38769     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.185:39325     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.154:43158     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.247:45519     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.213:39523     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.231:46518     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.99:41341       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.222:46095      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.38:42023      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.152:41519      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.191:40216      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.83:38137      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.199:44255     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.16.161:21807     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.200:41748     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.88:38119       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.71:45215       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.248:39845      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.119:42274     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.157:45919     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.210:37764     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.84:36376      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.99:35825       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.112:33655     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.226:44386     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.168:35057     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.121:36794      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.6:35843       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.49:40530       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.181:46293      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.206:37613     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.110:38424     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.139:39134     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.53:45525      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.133:45840      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.39:39264       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.223:34034      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.249:46107     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.198:37868     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.49:44452       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.129:43970     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.242:44393     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.154:35640      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.178:37533     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.75.214:45513     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.107:43078     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.137:38631     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.226:42538     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.78:46632      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.5:41117        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.234:42646      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.189:39444      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.5:44082        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.255:33437      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.86:38412       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.185:38005      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.19:36169      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.58:43285      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.253:38098     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.31:41311      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.183:36502     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.27:37615      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.155:39009     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.181:39695      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.145:38521     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.190:41205     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.85:33067      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.98:32833      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.21:33376       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.124:42299      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.145:43279      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.154:46526     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.201:46395     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.123:40764      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.140:44243     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.141:39579     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.204:46542     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.76:33679      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.204:34692     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.109:43201     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.103:34343     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.6:41352        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.231:42209     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.206:35188     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.217:43048     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.21:45609       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.13:41383      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.21:39903      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.35:41131      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.205:38217     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.129:41953     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.112:42732     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.228:38028     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.11:46143       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.107:43317      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.199:42982     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.214:40348      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.62:39241       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.177:38012      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.19:41479      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.0:45938       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.11.178:36253     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.70:44517       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.72:36754       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.3.237:44603      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.177:33616     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.73.154:35711     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.199:33558     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.250:46511      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.22:43067      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.136:43052     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.117:46791     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.140:33500     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.20:41538      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.201:36956     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.36:36719       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.111:40984     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.31:37003      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.84:39150       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.249:41945     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.122:40168     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.119:39674     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.200:41339     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.100:44643     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.9.143:45756      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.18:38673      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.249:44425     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.19:39046       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.214:43172     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.68.15:42763      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.66.99:43463      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.112:37618      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.104:40391     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.122:39539      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.101:42207     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.50:41217       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.192:42556     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.181:45669     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.183:45333      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.221:41211      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.242:35268      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.208:39921     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.50:42141       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.229:37676     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.252:43102     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.171:45774     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.50:40992       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.16:35542       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.253:46579     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.15:44754      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.14.128:42812     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.76.117:43753     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.1.109:34057      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.83:44403       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.170:42580     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.119:37581     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.208:45213     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.70.141:35312     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.64.112:42593     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.7:33117        ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.31:33195       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.194:36243      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.169:40303     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.65.103:45080     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.199:42255     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.12.185:42482     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.84:35740      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.8.11:33929       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.10.138:44145     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.6:44822       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.62:37688       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.5.72:45955       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.69.14:38572      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.7.243:45736      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.13.84:33197      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.139:35256     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.15.139:40359     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.128:46242      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.78.242:36458     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.71.21:38042      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.0.194:35706      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.185:36660      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.74.230:36768     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.72.100:46843     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.4.85:40703       ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.67.185:38601     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.79.229:46777     ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.2.204:35045      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.77.66:32903      ESTABLISHED 2481/condor_collect 
tcp        0      0 172.31.16.161:9618      172.31.6.82:40536       ESTABLISHED 2481/condor_collect 
